occupation	participant	sentence	pronoun_type	word	pronoun	uid	confuse_pronoun
dietitian	client	The dietitian needed coffee because it was very early for them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo2	
dietitian	client	The dietitian needed coffee because it was very early for xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo2	
dietitian	client	The dietitian was unhappy because the new shoes did not fit him well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo3	
dietitian	client	The dietitian was unhappy because the new shoes did not fit her well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo3	
dietitian	client	The dietitian was unhappy because the new shoes did not fit them well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo3	
dietitian	client	The dietitian was unhappy because the new shoes did not fit xem well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo3	
dietitian	client	The dietitian had not eaten in hours and hunger was starting to get to him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo4	
dietitian	client	The dietitian had not eaten in hours and hunger was starting to get to her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo4	
dietitian	client	The dietitian had not eaten in hours and hunger was starting to get to them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo4	
dietitian	client	The dietitian had not eaten in hours and hunger was starting to get to xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo4	
dietitian	client	The dietitian thought the day was going well for him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo5	
dietitian	client	The dietitian thought the day was going well for her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo5	
dietitian	client	The dietitian thought the day was going well for them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo5	
dietitian	client	The dietitian thought the day was going well for xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo5	
dietitian	client	The dietitian felt energetic because a good night's sleep had refreshed him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo6	
dietitian	client	The dietitian felt energetic because a good night's sleep had refreshed her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo6	
dietitian	client	The dietitian felt energetic because a good night's sleep had refreshed them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo6	
dietitian	client	The dietitian felt energetic because a good night's sleep had refreshed xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo6	
dietitian	client	The dietitian had just had coffee even though it was late for him. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo7	
dietitian	client	The dietitian had just had coffee even though it was late for her. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo7	
dietitian	client	The dietitian had just had coffee even though it was late for them. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo7	
dietitian	client	The dietitian had just had coffee even though it was late for xem. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo7	
dietitian	client	The dietitian was happy because the new shoes fit him well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo8	
dietitian	client	The dietitian was happy because the new shoes fit her well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo8	
dietitian	client	The dietitian was happy because the new shoes fit them well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo8	
dietitian	client	The dietitian was happy because the new shoes fit xem well. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo8	
dietitian	client	The dietitian was full because a big meal had filled him up. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	him	eo9	
dietitian	client	The dietitian was full because a big meal had filled her up. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	her	eo9	
dietitian	client	The dietitian was full because a big meal had filled them up. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	them	eo9	
dietitian	client	The dietitian was full because a big meal had filled xem up. The dietitian encouraged the use of food diaries for $ACC_PRONOUN to decide what supplements to recommend.	$ACC_PRONOUN	dietitian	xem	eo9	
dietitian	client	The dietitian thought that his day was going badly. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo0	
dietitian	client	The dietitian thought that her day was going badly. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo0	
dietitian	client	The dietitian thought that their day was going badly. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo0	
dietitian	client	The dietitian thought that xyr day was going badly. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo0	
dietitian	client	The dietitian stifled a yawn; his sleep had been fitful. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo1	
dietitian	client	The dietitian stifled a yawn; her sleep had been fitful. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo1	
dietitian	client	The dietitian stifled a yawn; their sleep had been fitful. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo1	
dietitian	client	The dietitian stifled a yawn; xyr sleep had been fitful. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo1	
dietitian	client	The dietitian needed coffee because his day had started very early. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo2	
dietitian	client	The dietitian needed coffee because her day had started very early. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo2	
dietitian	client	The dietitian needed coffee because their day had started very early. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo2	
dietitian	client	The dietitian needed coffee because xyr day had started very early. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo2	
dietitian	client	The dietitian was unhappy because his shoes were too small. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo3	
dietitian	client	The dietitian was unhappy because her shoes were too small. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo3	
dietitian	client	The dietitian was unhappy because their shoes were too small. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo3	
dietitian	client	The dietitian was unhappy because xyr shoes were too small. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo3	
dietitian	client	The dietitian was hungry because his last meal had been many hours ago. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo4	
dietitian	client	The dietitian was hungry because her last meal had been many hours ago. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo4	
dietitian	client	The dietitian was hungry because their last meal had been many hours ago. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo4	
dietitian	client	The dietitian was hungry because xyr last meal had been many hours ago. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo4	
dietitian	client	The dietitian thought that his day was going well. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo5	
dietitian	client	The dietitian thought that her day was going well. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo5	
dietitian	client	The dietitian thought that their day was going well. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo5	
dietitian	client	The dietitian thought that xyr day was going well. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo5	
dietitian	client	The dietitian felt refreshed; his sleep had been deep. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo6	
dietitian	client	The dietitian felt refreshed; her sleep had been deep. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo6	
dietitian	client	The dietitian felt refreshed; their sleep had been deep. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo6	
dietitian	client	The dietitian felt refreshed; xyr sleep had been deep. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo6	
dietitian	client	The dietitian had just had coffee because his day had started late. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo7	
dietitian	client	The dietitian had just had coffee because her day had started late. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo7	
dietitian	client	The dietitian had just had coffee because their day had started late. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo7	
dietitian	client	The dietitian had just had coffee because xyr day had started late. The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	xyr	eo7	
dietitian	client	The dietitian was happy that his shoes were comfortable.  The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	his	eo8	
dietitian	client	The dietitian was happy that her shoes were comfortable.  The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	her	eo8	
dietitian	client	The dietitian was happy that their shoes were comfortable.  The dietitian wrote a book about $POSS_PRONOUN tips for healthier eating.	$POSS_PRONOUN	dietitian	their	eo8	
